DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2007-06-01,0.7259541666666667,0.09959722222222221,235.32306250000002,3.135,0.0,483.0,7664.0,9275.9,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-02,1.0308069444444445,0.11535277777777778,234.4690277777778,4.474027777777778,3971.0,1250.0,7633.0,11885.366666666667,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-03,1.4639069444444444,0.12670694444444444,234.762375,6.352916666666667,4985.0,7529.0,8334.0,14285.766666666666,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-04,0.6330680555555556,0.15499444444444446,234.7480694444444,2.8222222222222224,1585.0,836.0,4533.0,8239.633333333333,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-05,1.0131194444444445,0.17756388888888888,234.6927638888889,4.465138888888889,4484.0,1027.0,6448.0,12355.866666666667,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-06,1.1774805555555554,0.1605125,234.62143055555555,5.110972222222222,3330.0,829.0,11680.0,12420.533333333333,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-07,0.6840291666666667,0.11967638888888889,234.47880555555554,2.9823611111111115,985.0,699.0,3959.0,10773.7,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-08,1.491698611111111,0.1595361111111111,236.19744444444444,6.448194444444444,2799.0,11440.0,11380.0,10181.766666666666,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-09,0.7590416666666666,0.16023333333333334,240.7241388888889,3.2668055555555555,852.0,599.0,6590.0,10176.0,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-10,0.9311194444444444,0.1660361111111111,240.84428472222223,4.005694444444444,4202.0,1924.0,5983.0,10237.866666666667,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-11,0.5518430555555556,0.13516250000000002,240.85674999999998,2.4179166666666667,0.0,487.0,5328.0,7429.233333333334,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-12,0.6380319444444444,0.1502888888888889,240.2248958333333,2.8586111111111108,1882.0,475.0,3898.0,9057.766666666666,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-13,0.643938888888889,0.144625,240.39760416666667,2.8175,957.0,857.0,5216.0,8424.533333333333,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-14,0.8743638888888889,0.1609,239.84778472222223,3.783333333333333,3322.0,2147.0,7054.0,8461.733333333334,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-15,0.687225,0.1748347222222222,240.46438194444445,3.0662499999999997,2269.0,4011.0,4547.0,5666.4,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-16,1.4012236111111112,0.21358194444444445,239.50169444444444,5.975,3289.0,4498.0,11108.0,14734.366666666667,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-17,1.3521458333333334,0.1665375,240.21918055555554,5.7693055555555555,4124.0,5038.0,8734.0,14555.5,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-18,0.47116250000000004,0.1255625,240.77620138888886,2.07875,0.0,529.0,4241.0,6537.9,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-19,0.5869444444444445,0.13067083333333332,240.2666458333333,2.5652777777777778,973.0,537.0,4391.0,8185.666666666667,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-20,0.7460319444444445,0.1578486111111111,240.15616666666668,3.3068055555555556,1761.0,2588.0,5106.0,8449.766666666666,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-21,0.5603791666666667,0.15454583333333333,240.57494444444444,2.500833333333333,932.0,2400.0,3711.0,6406.1,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-22,0.3932597222222222,0.14480972222222224,240.83563194444443,1.807361111111111,0.0,951.0,3482.0,5005.233333333334,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-23,0.33164305555555557,0.13411111111111113,240.31896527777778,1.5356944444444445,0.0,786.0,2402.0,4771.433333333333,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-24,0.49628888888888884,0.12455694444444444,241.1322152777778,2.207638888888889,0.0,791.0,3449.0,7670.933333333333,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-25,0.7445847222222223,0.13699305555555558,240.4222638888889,3.25,1985.0,3621.0,4816.0,7448.033333333333,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-26,0.6561861111111111,0.12668055555555555,240.09450694444448,2.877083333333333,971.0,1334.0,5231.0,8212.466666666667,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-27,1.0283513888888889,0.1437486111111111,239.7584097222222,4.429166666666666,2603.0,6451.0,7270.0,8356.433333333332,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-28,0.8996097222222222,0.15100416666666666,239.4236666666667,3.8895833333333334,0.0,4368.0,9541.0,7681.633333333333,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-29,0.9058625,0.14319027777777776,240.17948611111112,3.940555555555555,4363.0,667.0,6797.0,9913.7,4.5466999999999995,10.333,4.0,0.667,0.0
2007-06-30,0.9273013888888889,0.1308013888888889,240.01161111111108,3.9715277777777778,3049.0,792.0,8376.0,10038.233333333334,4.5466999999999995,10.333,4.0,0.667,0.0
2007-07-01,0.7129611111111112,0.11975555555555556,240.06715277777778,3.080694444444444,969.0,736.0,4690.0,10716.066666666668,7.805,12.667,5.167,3.5,0.0
2007-07-02,0.67155,0.1228638888888889,240.6718125,2.9277777777777776,1018.0,5281.0,3445.0,6373.2,7.805,12.667,5.167,3.5,0.0
2007-07-03,0.73605,0.1252347222222222,240.1869375,3.2306944444444445,467.0,3214.0,4695.0,9289.2,7.805,12.667,5.167,3.5,0.0
2007-07-04,0.6968125,0.1759263888888889,240.65963194444444,3.0954166666666665,2329.0,2218.0,5632.0,6544.5,7.805,12.667,5.167,3.5,0.0
2007-07-05,0.7342291666666666,0.17133055555555557,240.44444444444446,3.2331944444444445,2922.0,770.0,3973.0,9956.5,7.805,12.667,5.167,3.5,0.0
2007-07-06,0.7427250000000001,0.1523263888888889,240.5994513888889,3.2686111111111114,2826.0,3563.0,4005.0,7431.4,7.805,12.667,5.167,3.5,0.0
2007-07-07,0.943198611111111,0.14864166666666667,239.91013888888887,4.034861111111111,997.0,3047.0,10177.0,8415.766666666666,7.805,12.667,5.167,3.5,0.0
2007-07-08,0.7563055555555555,0.13674999999999998,240.33889583333334,3.289305555555556,1825.0,2831.0,5277.0,8218.333333333334,7.805,12.667,5.167,3.5,0.0
2007-07-09,0.8195541666666666,0.1197375,240.6176458333333,3.51625,923.0,594.0,9386.0,8766.3,7.805,12.667,5.167,3.5,0.0
2007-07-10,0.6307805555555556,0.12239166666666666,239.98305555555555,2.786111111111111,67.0,2227.0,4631.0,8213.733333333334,7.805,12.667,5.167,3.5,0.0
2007-07-11,0.5016333333333333,0.10684444444444444,241.0300347222222,2.1994444444444445,1015.0,647.0,5284.0,5093.2,7.805,12.667,5.167,3.5,0.0
2007-07-12,0.7427652777777779,0.14520694444444446,240.76461805555556,3.2336111111111108,1029.0,2550.0,6419.0,7828.366666666667,7.805,12.667,5.167,3.5,0.0
2007-07-13,0.5516541666666667,0.14353749999999998,240.85480555555554,2.450833333333333,0.0,633.0,4427.0,8179.7,7.805,12.667,5.167,3.5,0.0
2007-07-14,0.8945625,0.17947916666666666,241.29188194444444,3.8940277777777776,3775.0,1968.0,6604.0,9122.5,7.805,12.667,5.167,3.5,0.0
2007-07-15,0.7202638888888889,0.20470138888888886,240.565,3.2301388888888884,862.0,632.0,5585.0,10207.333333333334,7.805,12.667,5.167,3.5,0.0
2007-07-16,0.5928291666666666,0.16247222222222224,236.5072361111111,2.6605555555555553,830.0,695.0,4176.0,8526.9,7.805,12.667,5.167,3.5,0.0
2007-07-17,0.49974444444444444,0.12228333333333333,234.74125694444442,2.27625,848.0,694.0,3335.0,7116.866666666667,7.805,12.667,5.167,3.5,0.0
2007-07-18,0.5257513888888888,0.10869027777777779,231.08822916666665,2.3868055555555556,909.0,671.0,4628.0,6410.033333333334,7.805,12.667,5.167,3.5,0.0
2007-07-19,0.47075416666666664,0.12986944444444445,234.26186111111113,2.1438888888888887,1068.0,703.0,3130.0,6397.1,7.805,12.667,5.167,3.5,0.0
2007-07-20,0.771126388888889,0.15494305555555554,235.56890277777777,3.451666666666666,2111.0,2418.0,4765.0,9213.033333333333,7.805,12.667,5.167,3.5,0.0
2007-07-21,0.7362833333333334,0.1639986111111111,234.25662499999999,3.291527777777778,428.0,512.0,7756.0,8974.8,7.805,12.667,5.167,3.5,0.0
2007-07-22,0.9564305555555556,0.15191388888888888,235.96205555555554,4.228472222222222,7091.0,2136.0,5573.0,8154.333333333333,7.805,12.667,5.167,3.5,0.0
2007-07-23,0.6882069444444444,0.09984027777777779,234.50086805555554,3.075972222222222,1747.0,1288.0,3847.0,9634.966666666667,7.805,12.667,5.167,3.5,0.0
2007-07-24,0.5731138888888889,0.07834027777777777,235.36304166666667,2.550972222222222,0.0,1607.0,5599.0,6548.733333333334,7.805,12.667,5.167,3.5,0.0
2007-07-25,0.32816666666666666,0.0751625,235.6410486111111,1.4793055555555554,0.0,151.0,2333.0,5392.0,7.805,12.667,5.167,3.5,0.0
2007-07-26,0.6420138888888889,0.079925,234.94372222222225,2.8381944444444445,975.0,3633.0,4346.0,6454.333333333333,7.805,12.667,5.167,3.5,0.0
2007-07-27,0.8350791666666666,0.08365,235.55368055555556,3.6233333333333335,1837.0,49.0,7157.0,10998.9,7.805,12.667,5.167,3.5,0.0
2007-07-28,1.1262930555555557,0.12411805555555555,235.5072361111111,4.941666666666666,907.0,10265.0,6559.0,9300.033333333333,7.805,12.667,5.167,3.5,0.0
2007-07-29,0.2229972222222222,0.08234444444444444,235.71203472222223,1.0334722222222223,0.0,0.0,1288.0,4063.9333333333334,7.805,12.667,5.167,3.5,0.0
2007-07-30,0.3241777777777778,0.08992499999999999,235.5302291666667,1.4672222222222224,0.0,0.0,2528.0,5252.266666666666,7.805,12.667,5.167,3.5,0.0
2007-07-31,0.5641194444444444,0.10124027777777778,234.9148125,2.5025,3277.0,0.0,3575.0,6686.866666666667,7.805,12.667,5.167,3.5,0.0
2007-08-01,0.7392333333333334,0.10080555555555555,235.0310625,3.220555555555556,1583.0,0.0,9812.0,6346.6,14.496,13.8,7.2,4.4,0.0
2007-08-02,0.7079277777777778,0.1006625,234.85659027777777,3.087083333333333,482.0,0.0,6869.0,9639.266666666666,14.496,13.8,7.2,4.4,0.0
2007-08-03,0.7384472222222223,0.087075,234.4856041666667,3.2072222222222218,958.0,0.0,9139.0,7625.733333333334,14.496,13.8,7.2,4.4,0.0
2007-08-04,0.7951319444444445,0.09668472222222223,235.25722222222223,3.4523611111111108,552.0,398.0,7966.0,10167.166666666666,14.496,13.8,7.2,4.4,0.0
2007-08-05,0.5465958333333333,0.10503749999999999,235.11527083333334,2.4368055555555554,169.0,0.0,6647.0,6302.3,14.496,13.8,7.2,4.4,0.0
2007-08-06,0.75675,0.10724583333333333,234.70274305555557,3.3170833333333336,1096.0,0.0,7985.0,9081.0,14.496,13.8,7.2,4.4,0.0
2007-08-07,1.0302638888888889,0.0910986111111111,234.55388194444447,4.425972222222222,437.0,2168.0,9042.0,13079.333333333334,14.496,13.8,7.2,4.4,0.0
2007-08-08,0.7815847222222222,0.08270555555555556,234.512375,3.3805555555555555,1055.0,1111.0,9660.0,6932.033333333333,14.496,13.8,7.2,4.4,0.0
2007-08-09,0.7442222222222222,0.07602361111111111,234.21438888888886,3.272361111111111,182.0,4515.0,6646.0,6518.333333333333,14.496,13.8,7.2,4.4,0.0
2007-08-10,0.7138958333333333,0.08170555555555556,234.48881250000002,3.1297222222222225,336.0,2651.0,8287.0,5859.5,14.496,13.8,7.2,4.4,0.0
2007-08-11,0.7580902777777778,0.08039583333333333,234.98018055555556,3.2856944444444443,1180.0,910.0,10339.0,5765.166666666667,14.496,13.8,7.2,4.4,0.0
2007-08-12,0.8624333333333334,0.08873333333333333,235.6648541666667,3.742777777777778,1123.0,1156.0,8582.0,9837.4,14.496,13.8,7.2,4.4,0.0
2007-08-13,0.8007027777777778,0.09093055555555556,235.21656944444445,3.44875,93.0,476.0,11101.0,7546.866666666667,14.496,13.8,7.2,4.4,0.0
2007-08-14,0.6536041666666667,0.09167361111111111,237.07638888888889,2.8541666666666665,951.0,685.0,6256.0,7794.5,14.496,13.8,7.2,4.4,0.0
2007-08-15,0.8276805555555555,0.11094722222222222,239.99340972222222,3.5420833333333337,338.0,508.0,9787.0,9231.333333333334,14.496,13.8,7.2,4.4,0.0
2007-08-16,0.6656222222222222,0.09134166666666667,239.73765972222222,2.843888888888889,962.0,0.0,7476.0,7536.933333333333,14.496,13.8,7.2,4.4,0.0
2007-08-17,0.7013138888888888,0.0884638888888889,240.4940486111111,2.9815277777777776,244.0,0.0,7769.0,8818.533333333333,14.496,13.8,7.2,4.4,0.0
2007-08-18,0.24163888888888888,0.08280555555555555,241.27963194444445,1.0788888888888888,0.0,0.0,1830.0,3969.3333333333335,14.496,13.8,7.2,4.4,0.0
2007-08-19,0.9877041666666667,0.11112361111111112,239.9536666666667,4.2619444444444445,1025.0,8912.0,5989.0,7778.9,14.496,13.8,7.2,4.4,0.0
2007-08-20,0.929751388888889,0.10825,241.30069444444445,3.9633333333333334,1032.0,6965.0,7383.0,6934.033333333334,14.496,13.8,7.2,4.4,0.0
2007-08-21,0.44621944444444445,0.10924166666666667,240.57305555555556,1.961111111111111,0.0,38.0,3296.0,7375.266666666666,14.496,13.8,7.2,4.4,0.0
2007-08-22,0.8401444444444445,0.10714444444444446,240.81731944444445,3.57125,3048.0,1836.0,7241.0,8038.466666666666,14.496,13.8,7.2,4.4,0.0
2007-08-23,0.7724388888888888,0.10969027777777779,240.64730555555556,3.330277777777778,2502.0,259.0,5342.0,10435.533333333333,14.496,13.8,7.2,4.4,0.0
2007-08-24,1.15035,0.18250833333333333,240.49479861111112,4.936111111111111,1891.0,3784.0,9944.0,11989.4,14.496,13.8,7.2,4.4,0.0
2007-08-25,0.7992222222222223,0.18926944444444443,239.8598263888889,3.55375,4149.0,2191.0,5678.0,7163.333333333333,14.496,13.8,7.2,4.4,0.0
2007-08-26,0.9131291666666667,0.2079083333333333,239.95091666666667,4.012638888888889,1541.0,3645.0,5658.0,11071.1,14.496,13.8,7.2,4.4,0.0
2007-08-27,0.8414791666666667,0.20769722222222223,239.92358333333334,3.6912499999999997,2305.0,1229.0,6344.0,10317.5,14.496,13.8,7.2,4.4,0.0
2007-08-28,0.6923638888888889,0.12577361111111113,239.54987500000001,2.996111111111111,1038.0,2468.0,5483.0,7627.733333333334,14.496,13.8,7.2,4.4,0.0
2007-08-29,0.5194388888888889,0.1218236111111111,240.74499305555554,2.279583333333333,957.0,562.0,4932.0,6015.533333333334,14.496,13.8,7.2,4.4,0.0
2007-08-30,0.8350402777777778,0.13267222222222222,240.57317361111112,3.6043055555555554,3822.0,2580.0,4221.0,9417.966666666667,14.496,13.8,7.2,4.4,0.0
2007-08-31,0.8887652777777777,0.1300388888888889,239.98570138888888,3.788472222222222,1200.0,666.0,8738.0,10726.366666666667,14.496,13.8,7.2,4.4,0.0
2007-09-01,1.1815875,0.20128194444444444,239.35574305555556,5.065416666666667,2497.0,569.0,9733.0,15559.1,1.83,4.667,1.333,0.0,0.0
2007-09-02,1.1544916666666667,0.16083194444444446,240.04533333333336,5.017222222222222,3613.0,1617.0,8806.0,13671.8,1.83,4.667,1.333,0.0,0.0
2007-09-03,0.7214736111111111,0.1308486111111111,239.62034722222222,3.1306944444444444,621.0,2515.0,5323.0,8856.366666666667,1.83,4.667,1.333,0.0,0.0
2007-09-04,1.1006555555555555,0.12474027777777778,239.65966666666665,4.755972222222223,2928.0,3501.0,9821.0,10165.733333333334,1.83,4.667,1.333,0.0,0.0
2007-09-05,0.8587305555555554,0.10337777777777778,239.1481597222222,3.697638888888889,0.0,4144.0,6705.0,9760.533333333333,1.83,4.667,1.333,0.0,0.0
2007-09-06,0.6260236111111112,0.11946250000000001,239.3400486111111,2.752222222222222,0.0,3888.0,3461.0,7675.566666666667,1.83,4.667,1.333,0.0,0.0
2007-09-07,0.9281222222222223,0.12620694444444444,239.0317013888889,4.007222222222222,3632.0,551.0,9388.0,8703.933333333332,1.83,4.667,1.333,0.0,0.0
2007-09-08,1.020661111111111,0.12939583333333335,239.73044444444446,4.391944444444444,3339.0,1801.0,9164.0,10191.866666666667,1.83,4.667,1.333,0.0,0.0
2007-09-09,1.1663208333333333,0.14524444444444443,238.92214583333333,5.054027777777778,2184.0,4438.0,9233.0,12136.7,1.83,4.667,1.333,0.0,0.0
2007-09-10,0.7759555555555555,0.1232625,239.3886597222222,3.36375,935.0,595.0,5613.0,11479.933333333332,1.83,4.667,1.333,0.0,0.0
2007-09-11,0.6830361111111111,0.10539166666666668,240.07199305555554,2.9520833333333334,943.0,550.0,5792.0,9107.866666666667,1.83,4.667,1.333,0.0,0.0
2007-09-12,0.8942805555555555,0.1193013888888889,240.01505555555556,3.86,0.0,3217.0,7755.0,10490.733333333334,1.83,4.667,1.333,0.0,0.0
2007-09-13,0.7960986111111111,0.11524861111111111,239.3098333333333,3.4644444444444447,1175.0,2523.0,3853.0,11555.366666666667,1.83,4.667,1.333,0.0,0.0
2007-09-14,0.7885208333333333,0.12717083333333334,239.30189583333333,3.444722222222222,901.0,676.0,5804.0,11543.5,1.83,4.667,1.333,0.0,0.0
2007-09-15,0.7606333333333333,0.1281013888888889,240.00197222222224,3.278194444444445,0.0,1449.0,6464.0,10342.2,1.83,4.667,1.333,0.0,0.0
2007-09-16,1.1473777777777778,0.13357777777777777,239.56046527777778,4.96625,3118.0,3064.0,9310.0,12045.066666666668,1.83,4.667,1.333,0.0,0.0
2007-09-17,1.0147125,0.14049583333333332,239.21479861111112,4.413472222222222,6651.0,926.0,6279.0,10497.1,1.83,4.667,1.333,0.0,0.0
2007-09-18,0.8107777777777778,0.102175,238.26067361111112,3.5127777777777776,1888.0,2029.0,5425.0,10116.666666666666,1.83,4.667,1.333,0.0,0.0
2007-09-19,0.9018638888888889,0.1054125,240.30520833333333,3.8833333333333333,0.0,2743.0,7937.0,10964.733333333334,1.83,4.667,1.333,0.0,0.0
2007-09-20,0.8718972222222222,0.09229722222222221,239.71498611111113,3.720972222222222,1056.0,489.0,9996.0,9384.533333333333,1.83,4.667,1.333,0.0,0.0
2007-09-21,0.8602638888888888,0.10613472222222223,239.38146527777778,3.732638888888889,3130.0,2745.0,6316.0,8455.333333333334,1.83,4.667,1.333,0.0,0.0
2007-09-22,0.8167861111111111,0.12738333333333332,239.48303472222221,3.515138888888889,944.0,1311.0,7688.0,9659.866666666667,1.83,4.667,1.333,0.0,0.0
2007-09-23,0.9847013888888889,0.16873194444444445,239.50043055555554,4.28,2831.0,1929.0,7382.0,11490.833333333334,1.83,4.667,1.333,0.0,0.0
2007-09-24,0.9406458333333333,0.13723888888888888,238.60060416666667,4.078749999999999,929.0,3935.0,7955.0,9756.5,1.83,4.667,1.333,0.0,0.0
2007-09-25,1.2252375,0.09033194444444445,238.0996111111111,5.206388888888889,916.0,2253.0,9820.0,16416.7,1.83,4.667,1.333,0.0,0.0
2007-09-26,1.2705083333333334,0.11751944444444445,239.4197847222222,5.3909722222222225,1058.0,9417.0,5695.0,14322.2,1.83,4.667,1.333,0.0,0.0
2007-09-27,0.9670833333333333,0.10465972222222222,239.56705555555556,4.0777777777777775,1066.0,643.0,7324.0,14177.0,1.83,4.667,1.333,0.0,0.0
2007-09-28,1.1670125,0.15466527777777778,239.46243055555558,4.994166666666667,996.0,3722.0,9952.0,13338.3,1.83,4.667,1.333,0.0,0.0
2007-09-29,1.5948069444444444,0.12647361111111113,239.1401111111111,6.7931944444444445,4085.0,7457.0,8190.0,18543.366666666665,1.83,4.667,1.333,0.0,0.0
2007-09-30,1.0529791666666666,0.11360277777777777,240.0647847222222,4.452500000000001,1405.0,582.0,10225.0,13059.5,1.83,4.667,1.333,0.0,0.0
2007-10-01,1.1950847222222223,0.10189861111111112,239.23991666666666,5.0737499999999995,1507.0,6622.0,5960.0,14593.033333333333,5.988,4.6,3.6,2.4,0.4
2007-10-02,1.526988888888889,0.11238055555555555,238.49379166666665,6.474027777777778,508.0,8022.0,12815.0,15302.733333333334,5.988,4.6,3.6,2.4,0.4
2007-10-03,0.8892041666666667,0.10954027777777778,239.26106944444444,3.8,979.0,5024.0,3692.0,11645.9,5.988,4.6,3.6,2.4,0.4
2007-10-04,1.0544847222222222,0.09614444444444445,239.2050763888889,4.454583333333334,2400.0,444.0,9710.0,12753.633333333333,5.988,4.6,3.6,2.4,0.4
2007-10-05,0.9681194444444445,0.10460833333333333,238.8271111111111,4.089722222222222,0.0,351.0,9425.0,13458.866666666667,5.988,4.6,3.6,2.4,0.4
2007-10-06,1.2196111111111112,0.1293,238.38071527777777,5.167638888888889,4840.0,347.0,9666.0,14417.666666666666,5.988,4.6,3.6,2.4,0.4
2007-10-07,1.4625791666666668,0.10637361111111111,238.8262777777778,6.207916666666667,2498.0,8255.0,10886.0,13462.9,5.988,4.6,3.6,2.4,0.4
2007-10-08,0.7605847222222222,0.08465,239.09654861111113,3.2311111111111113,0.0,420.0,5082.0,12752.033333333333,5.988,4.6,3.6,2.4,0.4
2007-10-09,1.172123611111111,0.1109736111111111,238.87914583333333,4.9823611111111115,2034.0,2147.0,9290.0,14659.966666666667,5.988,4.6,3.6,2.4,0.4
2007-10-10,0.8103972222222222,0.09218888888888889,239.4211597222222,3.4886111111111116,1863.0,2117.0,3345.0,12124.533333333333,5.988,4.6,3.6,2.4,0.4
2007-10-11,1.2030874999999999,0.106325,238.4441527777778,5.1090277777777775,2630.0,414.0,7806.0,18024.1,5.988,4.6,3.6,2.4,0.4
2007-10-12,1.3295166666666667,0.09582222222222223,238.48131250000003,5.667083333333333,1020.0,5028.0,11659.0,14201.4,5.988,4.6,3.6,2.4,0.4
2007-10-13,1.3380055555555557,0.08694722222222222,238.76540972222222,5.700694444444444,969.0,3799.0,8463.0,18881.133333333335,5.988,4.6,3.6,2.4,0.4
2007-10-14,1.431425,0.1042013888888889,239.1010347222222,6.078749999999999,2930.0,7494.0,7126.0,16804.2,5.988,4.6,3.6,2.4,0.4
2007-10-15,0.8793958333333333,0.08207083333333333,239.29270833333334,3.7219444444444445,1061.0,339.0,7654.0,12051.5,5.988,4.6,3.6,2.4,0.4
2007-10-16,1.3641958333333333,0.1287597222222222,238.86261805555554,5.823194444444444,0.0,7871.0,9876.0,14993.7,5.988,4.6,3.6,2.4,0.4
2007-10-17,1.0950902777777778,0.09472222222222222,239.19213194444444,4.6369444444444445,1065.0,453.0,8968.0,15796.166666666666,5.988,4.6,3.6,2.4,0.4
2007-10-18,1.054534722222222,0.08506944444444445,239.80028472222222,4.43375,1162.0,317.0,9864.0,13965.833333333334,5.988,4.6,3.6,2.4,0.4
2007-10-19,1.4483666666666668,0.08435972222222222,239.65217361111112,6.103194444444445,1299.0,3124.0,11648.0,18689.8,5.988,4.6,3.6,2.4,0.4
2007-10-20,1.1529486111111111,0.09690555555555556,241.82481944444444,4.814722222222222,2363.0,296.0,13225.0,11786.766666666666,5.988,4.6,3.6,2.4,0.4
2007-10-21,1.3485694444444445,0.10696388888888889,241.49074305555555,5.701666666666666,3712.0,4357.0,7313.0,16983.666666666668,5.988,4.6,3.6,2.4,0.4
2007-10-22,1.1478444444444444,0.08084027777777777,240.54540277777778,4.805833333333333,0.0,299.0,13027.0,14222.266666666666,5.988,4.6,3.6,2.4,0.4
2007-10-23,1.3600027777777777,0.08909722222222223,241.2322986111111,5.715,1067.0,5186.0,10680.0,15707.066666666668,5.988,4.6,3.6,2.4,0.4
2007-10-24,1.2955805555555555,0.10193194444444445,240.80827083333332,5.473194444444444,4459.0,364.0,9115.0,17155.933333333334,5.988,4.6,3.6,2.4,0.4
2007-10-25,1.2874430555555554,0.09180555555555554,240.47263194444446,5.413611111111111,1478.0,2433.0,7385.0,19602.633333333335,5.988,4.6,3.6,2.4,0.4
2007-10-26,0.9983111111111111,0.07616388888888889,240.68085416666665,4.365833333333334,0.0,348.0,5766.0,17845.466666666667,5.988,4.6,3.6,2.4,0.4
2007-10-27,1.2400611111111113,0.07582361111111112,240.20120833333334,5.309166666666666,1374.0,4856.0,8949.0,14582.466666666667,5.988,4.6,3.6,2.4,0.4
2007-10-28,0.3556652777777778,0.06409583333333334,240.86605555555556,1.485277777777778,0.0,283.0,1765.0,6487.966666666666,5.988,4.6,3.6,2.4,0.4
2007-10-29,0.37876944444444444,0.06041527777777778,241.19330555555555,1.5744444444444443,0.0,269.0,2749.0,6072.466666666666,5.988,4.6,3.6,2.4,0.4
2007-10-30,0.5632,0.06238888888888889,240.62592361111112,2.3513888888888888,0.0,1935.0,4256.0,7325.8,5.988,4.6,3.6,2.4,0.4
2007-10-31,0.8911180555555556,0.07444444444444445,240.33897916666666,3.7423611111111112,0.0,4700.0,8915.0,7771.833333333333,5.988,4.6,3.6,2.4,0.4
2007-11-01,0.3445944444444444,0.05905972222222223,240.93840277777778,1.4359722222222224,0.0,293.0,1991.0,5986.266666666666,3.775,8.0,2.833,0.0,0.0
2007-11-02,1.002501388888889,0.06483472222222222,239.3489861111111,4.202638888888889,1346.0,2115.0,12245.0,8354.033333333333,3.775,8.0,2.833,0.0,0.0
2007-11-03,0.3420486111111111,0.06119722222222222,240.19050694444445,1.4343055555555557,0.0,282.0,1936.0,5991.166666666667,3.775,8.0,2.833,0.0,0.0
2007-11-04,1.0317263888888888,0.09639027777777777,240.20552083333334,4.384027777777778,0.0,4387.0,7068.0,13306.433333333332,3.775,8.0,2.833,0.0,0.0
2007-11-05,1.0420777777777779,0.09121527777777777,239.65911111111112,4.39625,1265.0,397.0,6583.0,16764.866666666665,3.775,8.0,2.833,0.0,0.0
2007-11-06,1.4460958333333334,0.13925416666666668,238.70195833333335,6.149861111111111,1105.0,5515.0,10690.0,17396.3,3.775,8.0,2.833,0.0,0.0
2007-11-07,1.2810819444444446,0.1343888888888889,239.5649097222222,5.481111111111111,5042.0,301.0,6374.0,19028.966666666667,3.775,8.0,2.833,0.0,0.0
2007-11-08,1.0424027777777778,0.09354027777777778,240.75264583333333,4.435,1715.0,314.0,6500.0,16488.666666666668,3.775,8.0,2.833,0.0,0.0
2007-11-09,1.5077958333333334,0.07864027777777778,238.71543749999998,6.367222222222222,0.0,4573.0,15375.0,16239.1,3.775,8.0,2.833,0.0,0.0
2007-11-10,1.813611111111111,0.1650361111111111,239.11040972222222,7.706944444444445,3697.0,304.0,13767.0,25758.666666666668,3.775,8.0,2.833,0.0,0.0
2007-11-11,1.3105027777777778,0.12889583333333335,240.26026388888891,5.540555555555556,3445.0,320.0,6024.0,21663.066666666666,3.775,8.0,2.833,0.0,0.0
2007-11-12,1.4973236111111112,0.09546388888888888,239.82559027777776,6.271944444444444,1018.0,4165.0,13281.0,17471.766666666666,3.775,8.0,2.833,0.0,0.0
2007-11-13,1.537776388888889,0.09788333333333334,241.12297916666668,6.4534722222222225,978.0,4933.0,11076.0,19919.633333333335,3.775,8.0,2.833,0.0,0.0
2007-11-14,1.4222180555555555,0.0983263888888889,239.9460277777778,5.9406944444444445,1055.0,295.0,16345.0,16438.233333333334,3.775,8.0,2.833,0.0,0.0
2007-11-15,1.0361027777777778,0.09240694444444444,239.98499305555558,4.396388888888889,1606.0,571.0,7503.0,15186.466666666667,3.775,8.0,2.833,0.0,0.0
2007-11-16,1.6039958333333333,0.08609583333333333,240.9835138888889,6.718055555555556,1991.0,4660.0,13564.0,18280.9,3.775,8.0,2.833,0.0,0.0
